This file contains first (temporary) numbers of cutting cycles for dairy and beef hay, based on latitude.  R.Allen 4/1/08						
ET Cell ID	ET Cell Name	Lat	Number Dairy	Number Beef	null	null
1686	1686	  45.9651	3	3
1687	1687	  45.9682	3	3
1688	1688	  45.9697	3	3
1689	1689	  45.9748	3	3
169	169	  44.9816	3	3
1690	1690	  45.9721	3	3
1691	1691	  45.9762	3	3
1692	1692	  45.9731	3	3
1693	1693	  45.9725	3	3
1694	1694	  45.9785	3	3
1695	1695	  45.9787	3	3
1696	1696	  45.9625	3	3
1697	1697	  45.9700	3	3
1698	1698	  45.9868	3	3
1699	1699	  45.9796	3	3
17	17	  44.7378	3	3
170	170	  44.9810	3	3
1700	1700	  45.9959	3	3
1701	1701	  45.9938	3	3
1702	1702	  45.9907	3	3
1703	1703	  45.9968	3	3
1704	1704	  45.9898	3	3
1705	1705	  45.9838	3	3
1706	1706	  45.9896	3	3
1707	1707	  45.9997	3	3
1708	1708	  46.0086	3	3
1709	1709	  46.0111	3	3
171	171	  44.9883	3	3
1710	1710	  46.0040	3	3
1711	1711	  46.0020	3	3
1712	1712	  46.0123	3	3
1713	1713	  46.0121	3	3
1714	1714	  46.0275	3	3
1715	1715	  46.0209	3	3
1716	1716	  46.0251	3	3
1717	1717	  46.0225	3	3
1718	1718	  46.0369	3	3
1719	1719	  46.0381	3	3
172	172	  44.9835	3	3
1720	1720	  46.0204	3	3
1721	1721	  46.0253	3	3
1722	1722	  46.0271	3	3
1723	1723	  46.0280	3	3
1724	1724	  46.0304	3	3
1725	1725	  46.0347	3	3
1726	1726	  46.0324	3	3
1727	1727	  46.0335	3	3
1728	1728	  46.0371	3	3
1729	1729	  46.0358	3	3
173	173	  44.9881	3	3
1730	1730	  46.0367	3	3
1731	1731	  46.0436	3	3
1732	1732	  46.0507	3	3
1733	1733	  46.0451	3	3
1734	1734	  46.0447	3	3
1735	1735	  46.0438	3	3
1736	1736	  46.0400	3	3
1737	1737	  46.0468	3	3
1738	1738	  46.0461	3	3
1739	1739	  46.0567	3	3
174	174	  44.9821	3	3
1740	1740	  46.0636	3	3
1741	1741	  46.0622	3	3
1742	1742	  46.0615	3	3
1743	1743	  46.0874	3	3
1744	1744	  46.0853	3	3
1745	1745	  46.0834	3	3
1746	1746	  46.0790	3	3
1747	1747	  46.0798	3	3
1748	1748	  46.0870	3	3
1749	1749	  46.0675	3	3
175	175	  44.9806	3	3
1750	1750	  46.0798	3	3
1751	1751	  46.0749	3	3
1752	1752	  46.0726	3	3
1753	1753	  46.0883	3	3
1754	1754	  46.0902	3	3
1755	1755	  46.0875	3	3
1756	1756	  46.0832	3	3
1757	1757	  46.0921	3	3
1758	1758	  46.0874	3	3
