ET Cell ID	ET Cell Name	Ref ET MET ID	Met Latitude	Met Longitude	Met Elevation (feet)	Area weighted average Permeability - in/hr	Area weighted average WHC - in/ft	Average soil depth - in	Hydrologic Group (A-C) (A='coarse'  B='medium')	Hydrologic Group  (1-3) (1='coarse' 2='medium')	Aridity Rating (fromHuntington plus google)	Ref ET Data Path
682	682	152888	  44.8170	-106.9750	3859.19	-999	1.5600	60	B	2	50	
683	683	152885	  44.8170	-107.1000	4223.23	-999	1.9200	60	B	2	50	
684	684	152890	  44.8170	-106.8920	3835.30	-999	1.9200	60	B	2	50	
685	685	152885	  44.8170	-107.1000	4223.23	-999	1.9200	60	B	2	50	
686	686	152883	  44.8170	-107.1830	4187.27	-999	1.5600	60	B	2	50	
687	687	152885	  44.8170	-107.1000	4223.23	-999	1.9200	60	B	2	50	
688	688	152885	  44.8170	-107.1000	4223.23	-999	1.9200	60	B	2	50	
689	689	152887	  44.8170	-107.0170	4041.08	-999	1.8000	60	B	2	50	
69	69	152887	  44.8170	-107.0170	4041.08	-999	1.9200	60	B	2	50	
690	690	152883	  44.8170	-107.1830	4187.27	-999	1.9200	60	B	2	50	
691	691	152887	  44.8170	-107.0170	4041.08	-999	1.5600	60	B	2	50	
692	692	152880	  44.8170	-107.3080	5488.32	-999	1.5600	60	B	2	50	
693	693	152885	  44.8170	-107.1000	4223.23	-999	1.9200	60	B	2	50	
694	694	152888	  44.8170	-106.9750	3859.19	-999	1.5600	60	B	2	50	
695	695	152887	  44.8170	-107.0170	4041.08	-999	1.8844	60	B	2	50	
696	696	152883	  44.8170	-107.1830	4187.27	-999	1.5600	60	B	2	50	
697	697	152888	  44.8170	-106.9750	3859.19	-999	1.8000	60	B	2	50	
698	698	152882	  44.8170	-107.2250	4371.00	-999	1.4400	60	B	2	50	
699	699	152883	  44.8170	-107.1830	4187.27	-999	1.9200	60	B	2	50	
7	7	152882	  44.8170	-107.2250	4371.00	-999	1.9200	60	B	2	50	
70	70	152887	  44.8170	-107.0170	4041.08	-999	1.5600	60	B	2	50	
700	700	152890	  44.8170	-106.8920	3835.30	-999	1.9200	60	B	2	50	
701	701	154276	  44.7750	-106.8920	3985.04	-999	1.9200	60	B	2	50	
702	702	152885	  44.8170	-107.1000	4223.23	-999	1.9200	60	B	2	50	
703	703	152891	  44.8170	-106.8500	3859.06	-999	2.0490	60	B	2	50	
704	704	152883	  44.8170	-107.1830	4187.27	-999	1.9200	60	B	2	50	
705	705	154268	  44.7750	-107.2250	4775.98	-999	1.5600	60	B	2	50	
706	706	154268	  44.7750	-107.2250	4775.98	-999	1.4400	60	B	2	50	
707	707	154268	  44.7750	-107.2250	4775.98	-999	1.6704	60	B	2	50	
708	708	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
709	709	155656	  44.7330	-107.1420	4298.43	-999	1.8000	60	B	2	50	
71	71	152888	  44.8170	-106.9750	3859.19	-999	1.8450	60	B	2	50	
710	710	155656	  44.7330	-107.1420	4298.43	-999	1.8000	60	B	2	50	
711	711	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
712	712	155660	  44.7330	-106.9750	4030.05	-999	1.9200	60	B	2	50	
713	713	155660	  44.7330	-106.9750	4030.05	-999	1.9200	60	B	2	50	
714	714	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
715	715	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
716	716	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
717	717	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
718	718	155663	  44.7330	-106.8500	4191.60	-999	1.9200	60	B	2	50	
719	719	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
72	72	152887	  44.8170	-107.0170	4041.08	-999	1.8417	60	B	2	50	
720	720	155660	  44.7330	-106.9750	4030.05	-999	1.9200	60	B	2	50	
721	721	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
722	722	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
723	723	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
724	724	157049	  44.6920	-106.8500	4175.20	-999	1.9200	60	B	2	50	
725	725	157049	  44.6920	-106.8500	4175.20	-999	1.9200	60	B	2	50	
726	726	158433	  44.6500	-106.9330	4479.66	-999	1.6800	60	B	2	50	
727	727	158432	  44.6500	-106.9750	4379.13	-999	1.6800	60	B	2	50	
728	728	158432	  44.6500	-106.9750	4379.13	-999	1.6800	60	B	2	50	
729	729	158430	  44.6500	-107.0580	4849.87	-999	1.8000	60	B	2	50	
73	73	152886	  44.8170	-107.0580	4123.88	-999	1.9200	60	B	2	50	
730	730	158430	  44.6500	-107.0580	4849.87	-999	1.8000	60	B	2	50	
731	731	158432	  44.6500	-106.9750	4379.13	-999	1.5600	60	B	2	50	
732	732	158433	  44.6500	-106.9330	4479.66	-999	1.6800	60	B	2	50	
733	733	158434	  44.6500	-106.8920	4432.81	-999	1.6800	60	B	2	50	
734	734	158432	  44.6500	-106.9750	4379.13	-999	1.8924	60	B	2	50	
735	735	158431	  44.6500	-107.0170	4424.93	-999	1.8000	60	B	2	50	
736	736	158434	  44.6500	-106.8920	4432.81	-999	1.6800	60	B	2	50	
737	737	158430	  44.6500	-107.0580	4849.87	-999	1.5600	60	B	2	50	
738	738	158435	  44.6500	-106.8500	4330.31	-999	1.9200	60	B	2	50	
739	739	158435	  44.6500	-106.8500	4330.31	-999	1.8939	60	B	2	50	
74	74	152883	  44.8170	-107.1830	4187.27	-999	1.9200	60	B	2	50	
740	740	158430	  44.6500	-107.0580	4849.87	-999	1.8000	60	B	2	50	
741	741	158430	  44.6500	-107.0580	4849.87	-999	1.8000	60	B	2	50	
742	742	158435	  44.6500	-106.8500	4330.31	-999	1.6800	60	B	2	50	
743	743	158435	  44.6500	-106.8500	4330.31	-999	1.6874	60	B	2	50	
744	744	158432	  44.6500	-106.9750	4379.13	-999	1.6800	60	B	2	50	
745	745	152885	  44.8170	-107.1000	4223.23	-999	1.9200	60	B	2	50	
746	746	154268	  44.7750	-107.2250	4775.98	-999	1.5600	60	B	2	50	
747	747	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
748	748	152891	  44.8170	-106.8500	3859.06	-999	2.1600	60	B	2	50	
749	749	152885	  44.8170	-107.1000	4223.23	-999	1.9200	60	B	2	50	
75	75	152890	  44.8170	-106.8920	3835.30	-999	1.9200	60	B	2	50	
750	750	152885	  44.8170	-107.1000	4223.23	-999	1.9200	60	B	2	50	
751	751	154268	  44.7750	-107.2250	4775.98	-999	1.5024	60	B	2	50	
752	752	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
753	753	154273	  44.7750	-107.0170	4031.76	-999	1.9200	60	B	2	50	
754	754	152891	  44.8170	-106.8500	3859.06	-999	2.1600	60	B	2	50	
755	755	154268	  44.7750	-107.2250	4775.98	-999	1.4400	60	B	2	50	
756	756	154274	  44.7750	-106.9750	3941.08	-999	1.9200	60	B	2	50	
757	757	154273	  44.7750	-107.0170	4031.76	-999	1.9200	60	B	2	50	
758	758	152891	  44.8170	-106.8500	3859.06	-999	1.5600	60	B	2	50	
759	759	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
76	76	152886	  44.8170	-107.0580	4123.88	-999	1.9200	60	B	2	50	
760	760	154276	  44.7750	-106.8920	3985.04	-999	1.9200	60	B	2	50	
761	761	154277	  44.7750	-106.8500	4081.50	-999	2.1600	60	B	2	50	
762	762	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
763	763	154274	  44.7750	-106.9750	3941.08	-999	1.9200	60	B	2	50	
764	764	154274	  44.7750	-106.9750	3941.08	-999	1.9200	60	B	2	50	
765	765	154268	  44.7750	-107.2250	4775.98	-999	1.4400	60	B	2	50	
766	766	154273	  44.7750	-107.0170	4031.76	-999	1.9200	60	B	2	50	
767	767	154274	  44.7750	-106.9750	3941.08	-999	1.9200	60	B	2	50	
768	768	154273	  44.7750	-107.0170	4031.76	-999	1.9200	60	B	2	50	
769	769	154271	  44.7750	-107.1000	4243.31	-999	1.5600	60	B	2	50	
77	77	155656	  44.7330	-107.1420	4298.43	-999	1.5404	60	B	2	50	
770	770	154273	  44.7750	-107.0170	4031.76	-999	1.9200	60	B	2	50	
771	771	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
772	772	154274	  44.7750	-106.9750	3941.08	-999	1.9200	60	B	2	50	
773	773	154270	  44.7750	-107.1420	4383.86	-999	1.5600	60	B	2	50	
774	774	154268	  44.7750	-107.2250	4775.98	-999	1.4400	60	B	2	50	
775	775	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
776	776	154269	  44.7750	-107.1830	4582.41	-999	1.9200	60	B	2	50	
777	777	154275	  44.7750	-106.9330	3852.49	-999	1.9200	60	B	2	50	
778	778	154269	  44.7750	-107.1830	4582.41	-999	1.9200	60	B	2	50	
779	779	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
78	78	155662	  44.7330	-106.8920	4144.36	-999	1.9200	60	B	2	50	
780	780	154275	  44.7750	-106.9330	3852.49	-999	1.9200	60	B	2	50	
781	781	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
782	782	154271	  44.7750	-107.1000	4243.31	-999	1.9200	60	B	2	50	
783	783	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
784	784	154273	  44.7750	-107.0170	4031.76	-999	1.9200	60	B	2	50	
785	785	154271	  44.7750	-107.1000	4243.31	-999	1.9200	60	B	2	50	
786	786	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
787	787	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
788	788	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
789	789	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
79	79	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
790	790	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
791	791	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
792	792	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
793	793	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
794	794	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
795	795	154274	  44.7750	-106.9750	3941.08	-999	1.5600	60	B	2	50	
796	796	154274	  44.7750	-106.9750	3941.08	-999	1.8003	60	B	2	50	
797	797	154275	  44.7750	-106.9330	3852.49	-999	1.9103	60	B	2	50	
798	798	154275	  44.7750	-106.9330	3852.49	-999	1.9200	60	B	2	50	
799	799	154275	  44.7750	-106.9330	3852.49	-999	1.9200	60	B	2	50	
8	8	152882	  44.8170	-107.2250	4371.00	-999	1.9200	60	B	2	50	
80	80	155657	  44.7330	-107.1000	4240.03	-999	1.8000	60	B	2	50	
800	800	154275	  44.7750	-106.9330	3852.49	-999	1.9200	60	B	2	50	
801	801	154275	  44.7750	-106.9330	3852.49	-999	1.5600	60	B	2	50	
802	802	154276	  44.7750	-106.8920	3985.04	-999	1.9200	60	B	2	50	
803	803	154278	  44.7750	-106.8080	4104.07	-999	1.7460	60	B	2	50	
804	804	154274	  44.7750	-106.9750	3941.08	-999	1.5600	60	B	2	50	
805	805	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
806	806	154273	  44.7750	-107.0170	4031.76	-999	1.8000	60	B	2	50	
807	807	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
808	808	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
809	809	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
81	81	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
810	810	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
811	811	154270	  44.7750	-107.1420	4383.86	-999	1.9200	60	B	2	50	
812	812	154269	  44.7750	-107.1830	4582.41	-999	1.9200	60	B	2	50	
813	813	154272	  44.7750	-107.0580	4110.11	-999	1.9200	60	B	2	50	
814	814	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
815	815	154275	  44.7750	-106.9330	3852.49	-999	1.9200	60	B	2	50	
816	816	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
817	817	154274	  44.7750	-106.9750	3941.08	-999	1.8037	60	B	2	50	
818	818	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
819	819	154271	  44.7750	-107.1000	4243.31	-999	1.9200	60	B	2	50	
82	82	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
820	820	155658	  44.7330	-107.0580	4309.45	-999	1.8090	60	B	2	50	
821	821	154271	  44.7750	-107.1000	4243.31	-999	1.9200	60	B	2	50	
822	822	155658	  44.7330	-107.0580	4309.45	-999	1.8009	60	B	2	50	
823	823	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
824	824	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
825	825	154274	  44.7750	-106.9750	3941.08	-999	1.8000	60	B	2	50	
826	826	154274	  44.7750	-106.9750	3941.08	-999	1.9200	60	B	2	50	
827	827	154279	  44.7750	-106.7670	4022.57	-999	1.9200	60	B	2	50	
828	828	155656	  44.7330	-107.1420	4298.43	-999	1.9200	60	B	2	50	
829	829	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
83	83	155655	  44.7330	-107.1830	4963.39	-999	1.4400	60	B	2	50	
830	830	154271	  44.7750	-107.1000	4243.31	-999	1.9200	60	B	2	50	
831	831	155656	  44.7330	-107.1420	4298.43	-999	1.9200	60	B	2	50	
832	832	155657	  44.7330	-107.1000	4240.03	-999	1.8000	60	B	2	50	
833	833	155657	  44.7330	-107.1000	4240.03	-999	1.8269	60	B	2	50	
834	834	155657	  44.7330	-107.1000	4240.03	-999	1.9200	60	B	2	50	
835	835	155657	  44.7330	-107.1000	4240.03	-999	1.9200	60	B	2	50	
836	836	155657	  44.7330	-107.1000	4240.03	-999	1.8573	60	B	2	50	
837	837	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
838	838	155657	  44.7330	-107.1000	4240.03	-999	1.8083	60	B	2	50	
839	839	155657	  44.7330	-107.1000	4240.03	-999	1.8602	60	B	2	50	
84	84	155656	  44.7330	-107.1420	4298.43	-999	1.9200	60	B	2	50	
840	840	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
841	841	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
842	842	155656	  44.7330	-107.1420	4298.43	-999	1.9200	60	B	2	50	
843	843	155657	  44.7330	-107.1000	4240.03	-999	1.8000	60	B	2	50	
844	844	155656	  44.7330	-107.1420	4298.43	-999	1.9200	60	B	2	50	
845	845	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
846	846	155657	  44.7330	-107.1000	4240.03	-999	1.9076	60	B	2	50	
847	847	155660	  44.7330	-106.9750	4030.05	-999	1.9200	60	B	2	50	
848	848	155657	  44.7330	-107.1000	4240.03	-999	1.8000	60	B	2	50	
849	849	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
85	85	155659	  44.7330	-107.0170	4325.20	-999	1.8000	60	B	2	50	
850	850	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
851	851	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
852	852	155656	  44.7330	-107.1420	4298.43	-999	1.8000	60	B	2	50	
853	853	155657	  44.7330	-107.1000	4240.03	-999	1.8000	60	B	2	50	
854	854	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
855	855	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
856	856	155662	  44.7330	-106.8920	4144.36	-999	1.9200	60	B	2	50	
857	857	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
858	858	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
859	859	155657	  44.7330	-107.1000	4240.03	-999	1.8000	60	B	2	50	
86	86	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
860	860	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
861	861	155656	  44.7330	-107.1420	4298.43	-999	1.8000	60	B	2	50	
862	862	155661	  44.7330	-106.9330	3961.81	-999	1.5600	60	B	2	50	
863	863	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
864	864	155656	  44.7330	-107.1420	4298.43	-999	1.6567	60	B	2	50	
865	865	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
866	866	155657	  44.7330	-107.1000	4240.03	-999	1.8000	60	B	2	50	
867	867	155657	  44.7330	-107.1000	4240.03	-999	1.8000	60	B	2	50	
868	868	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
869	869	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
87	87	159820	  44.6080	-106.8920	4945.67	-999	1.6800	60	B	2	50	
870	870	155662	  44.7330	-106.8920	4144.36	-999	1.9200	60	B	2	50	
871	871	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
872	872	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
873	873	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
874	874	155656	  44.7330	-107.1420	4298.43	-999	1.8000	60	B	2	50	
875	875	155660	  44.7330	-106.9750	4030.05	-999	1.8267	60	B	2	50	
876	876	155659	  44.7330	-107.0170	4325.20	-999	1.8000	60	B	2	50	
877	877	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
878	878	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
879	879	155657	  44.7330	-107.1000	4240.03	-999	1.8000	60	B	2	50	
88	88	159821	  44.6080	-106.8500	4499.34	-999	1.6800	60	B	2	50	
880	880	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
881	881	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
882	882	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
883	883	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
884	884	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
885	885	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
886	886	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
887	887	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
888	888	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
889	889	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
89	89	159820	  44.6080	-106.8920	4945.67	-999	1.6800	60	B	2	50	
890	890	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
891	891	155656	  44.7330	-107.1420	4298.43	-999	1.7531	60	B	2	50	
892	892	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
893	893	155656	  44.7330	-107.1420	4298.43	-999	1.8000	60	B	2	50	
894	894	155663	  44.7330	-106.8500	4191.60	-999	1.9200	60	B	2	50	
895	895	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
896	896	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
897	897	155662	  44.7330	-106.8920	4144.36	-999	1.9200	60	B	2	50	
898	898	155662	  44.7330	-106.8920	4144.36	-999	1.9200	60	B	2	50	
899	899	155657	  44.7330	-107.1000	4240.03	-999	1.8000	60	B	2	50	
9	9	152883	  44.8170	-107.1830	4187.27	-999	1.9200	60	B	2	50	
90	90	159821	  44.6080	-106.8500	4499.34	-999	1.6800	60	B	2	50	
900	900	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
901	901	155656	  44.7330	-107.1420	4298.43	-999	1.5992	60	B	2	50	
902	902	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
903	903	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
904	904	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
905	905	155656	  44.7330	-107.1420	4298.43	-999	1.5508	60	B	2	50	
906	906	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
907	907	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
908	908	155662	  44.7330	-106.8920	4144.36	-999	1.5600	60	B	2	50	
909	909	155656	  44.7330	-107.1420	4298.43	-999	1.4400	60	B	2	50	
91	91	159820	  44.6080	-106.8920	4945.67	-999	1.6800	60	B	2	50	
910	910	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
911	911	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
912	912	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
913	913	155662	  44.7330	-106.8920	4144.36	-999	1.9200	60	B	2	50	
914	914	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
915	915	155662	  44.7330	-106.8920	4144.36	-999	1.9200	60	B	2	50	
916	916	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
917	917	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
918	918	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
919	919	155657	  44.7330	-107.1000	4240.03	-999	1.8000	60	B	2	50	
92	92	159820	  44.6080	-106.8920	4945.67	-999	1.6800	60	B	2	50	
920	920	157043	  44.6920	-107.1000	4728.87	-999	1.8000	60	B	2	50	
921	921	157045	  44.6920	-107.0170	4337.40	-999	1.8000	60	B	2	50	
922	922	155660	  44.7330	-106.9750	4030.05	-999	1.9200	60	B	2	50	
923	923	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
924	924	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
925	925	155660	  44.7330	-106.9750	4030.05	-999	1.8524	60	B	2	50	
926	926	155660	  44.7330	-106.9750	4030.05	-999	1.9200	60	B	2	50	
927	927	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
928	928	157042	  44.6920	-107.1420	4816.40	-999	1.5124	60	B	2	50	
929	929	155662	  44.7330	-106.8920	4144.36	-999	1.9200	60	B	2	50	
93	93	161207	  44.5670	-106.8500	4904.46	-999	1.6800	60	B	2	50	
930	930	155658	  44.7330	-107.0580	4309.45	-999	1.8000	60	B	2	50	
931	931	155660	  44.7330	-106.9750	4030.05	-999	1.8081	60	B	2	50	
932	932	157042	  44.6920	-107.1420	4816.40	-999	1.8000	60	B	2	50	
933	933	157046	  44.6920	-106.9750	4075.59	-999	1.9128	60	B	2	50	
934	934	155661	  44.7330	-106.9330	3961.81	-999	1.9200	60	B	2	50	
935	935	157042	  44.6920	-107.1420	4816.40	-999	1.4400	60	B	2	50	
936	936	157041	  44.6920	-107.1830	5534.12	-999	1.4400	60	B	2	50	
937	937	155663	  44.7330	-106.8500	4191.60	-999	1.9200	60	B	2	50	
938	938	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
939	939	155660	  44.7330	-106.9750	4030.05	-999	1.8486	60	B	2	50	
94	94	161207	  44.5670	-106.8500	4904.46	-999	1.6800	60	B	2	50	
940	940	157042	  44.6920	-107.1420	4816.40	-999	1.8000	60	B	2	50	
941	941	155660	  44.7330	-106.9750	4030.05	-999	1.8003	60	B	2	50	
942	942	155660	  44.7330	-106.9750	4030.05	-999	1.9200	60	B	2	50	
943	943	155663	  44.7330	-106.8500	4191.60	-999	1.9200	60	B	2	50	
944	944	157049	  44.6920	-106.8500	4175.20	-999	1.9200	60	B	2	50	
945	945	157049	  44.6920	-106.8500	4175.20	-999	1.9200	60	B	2	50	
946	946	157042	  44.6920	-107.1420	4816.40	-999	1.8000	60	B	2	50	
947	947	155660	  44.7330	-106.9750	4030.05	-999	1.8000	60	B	2	50	
948	948	157042	  44.6920	-107.1420	4816.40	-999	1.8000	60	B	2	50	
949	949	157043	  44.6920	-107.1000	4728.87	-999	1.8000	60	B	2	50	
95	95	161206	  44.5670	-106.8920	5252.49	-999	1.6800	60	B	2	50	
950	950	155660	  44.7330	-106.9750	4030.05	-999	1.9200	60	B	2	50	
951	951	155661	  44.7330	-106.9330	3961.81	-999	1.9158	60	B	2	50	
952	952	157044	  44.6920	-107.0580	4590.68	-999	1.8000	60	B	2	50	
953	953	157043	  44.6920	-107.1000	4728.87	-999	1.8000	60	B	2	50	
954	954	157046	  44.6920	-106.9750	4075.59	-999	1.5600	60	B	2	50	
955	955	157046	  44.6920	-106.9750	4075.59	-999	1.8000	60	B	2	50	
956	956	157046	  44.6920	-106.9750	4075.59	-999	1.8000	60	B	2	50	
957	957	157047	  44.6920	-106.9330	4106.43	-999	1.8141	60	B	2	50	
958	958	157046	  44.6920	-106.9750	4075.59	-999	1.9200	60	B	2	50	
959	959	157047	  44.6920	-106.9330	4106.43	-999	1.6800	60	B	2	50	
96	96	147349	  44.9830	-106.7670	3613.91	-999	2.0400	60	B	2	50	
960	960	157047	  44.6920	-106.9330	4106.43	-999	1.6800	60	B	2	50	
961	961	157046	  44.6920	-106.9750	4075.59	-999	1.8946	60	B	2	50	
962	962	157043	  44.6920	-107.1000	4728.87	-999	1.8000	60	B	2	50	
963	963	157049	  44.6920	-106.8500	4175.20	-999	1.9200	60	B	2	50	
964	964	157049	  44.6920	-106.8500	4175.20	-999	1.9200	60	B	2	50	
965	965	157042	  44.6920	-107.1420	4816.40	-999	1.4400	60	B	2	50	
966	966	157049	  44.6920	-106.8500	4175.20	-999	1.9200	60	B	2	50	
967	967	157041	  44.6920	-107.1830	5534.12	-999	1.4400	60	B	2	50	
968	968	157045	  44.6920	-107.0170	4337.40	-999	1.8000	60	B	2	50	
969	969	157049	  44.6920	-106.8500	4175.20	-999	1.9200	60	B	2	50	
97	97	147347	  44.9830	-106.8500	3585.96	-999	1.9200	60	B	2	50	
970	970	157045	  44.6920	-107.0170	4337.40	-999	1.8000	60	B	2	50	
971	971	157049	  44.6920	-106.8500	4175.20	-999	1.9200	60	B	2	50	
972	972	157047	  44.6920	-106.9330	4106.43	-999	1.5600	60	B	2	50	
973	973	157044	  44.6920	-107.0580	4590.68	-999	1.8000	60	B	2	50	
974	974	157045	  44.6920	-107.0170	4337.40	-999	1.8000	60	B	2	50	
975	975	157046	  44.6920	-106.9750	4075.59	-999	1.9200	60	B	2	50	
976	976	157047	  44.6920	-106.9330	4106.43	-999	1.6800	60	B	2	50	
977	977	157049	  44.6920	-106.8500	4175.20	-999	1.9200	60	B	2	50	
978	978	157045	  44.6920	-107.0170	4337.40	-999	1.8000	60	B	2	50	
979	979	157046	  44.6920	-106.9750	4075.59	-999	1.8000	60	B	2	50	
98	98	147347	  44.9830	-106.8500	3585.96	-999	1.9200	60	B	2	50	
980	980	157047	  44.6920	-106.9330	4106.43	-999	1.6800	60	B	2	50	
981	981	157043	  44.6920	-107.1000	4728.87	-999	1.8000	60	B	2	50	
982	982	157045	  44.6920	-107.0170	4337.40	-999	1.8000	60	B	2	50	
983	983	157046	  44.6920	-106.9750	4075.59	-999	1.8000	60	B	2	50	
984	984	157046	  44.6920	-106.9750	4075.59	-999	1.8000	60	B	2	50	
985	985	157044	  44.6920	-107.0580	4590.68	-999	1.8000	60	B	2	50	
